MARCA,MODELO,TRANSMISSAO,TP_COMBUSTIVEL,MOTO_SIZE,ANO,QUILOMETRAGEM,PRECO
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.3,2020,1000,25879000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,12668,19999000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,10185,25299000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,7395,28299000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,14311,19799000
MERCEDES BENZ, B Class,Semi-Auto,Gasolina,1.3,2019,13068,21699000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2019,14121,24799000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2019,14352,24749000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2018,4574,29249000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2018,5278,25699000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2019,14560,23049000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,2.1,2015,14807,14499000
MERCEDES BENZ, GLC Class,Semi-Auto,Gasolina,3,2017,22000,33999000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2.1,2017,29000,17999000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,1.5,2019,7800,18999000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,3,2019,10,43999000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,2,2015,12390,19149000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2.1,2017,14000,22499000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2017,24000,23299000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2.1,2016,25199,18849000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2018,7800,28789000
MERCEDES BENZ, S Class,Semi-Auto,Gasolina,3,2019,119,64999000
MERCEDES BENZ, GLE Class,Semi-Auto,Gasoléo,2.1,2018,13000,33999000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,2,2017,2800,25999000
MERCEDES BENZ, GLE Class,Semi-Auto,Gasoléo,3,2017,16000,40899000
MERCEDES BENZ, SL CLASS,Semi-Auto,Gasolina,2,2018,10219,23599000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,5005,28299000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2019,13359,23149000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,4,2020,1000,138439000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,3376,28999000
MERCEDES BENZ, CLS Class,Semi-Auto,Gasoléo,2.9,2019,3443,45699000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,2,2019,5806,29299000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,4664,27599000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2017,21716,21499000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,12781,26499000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,13965,20799000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2019,7542,32499000
MERCEDES BENZ, SL CLASS,Manual,Gasolina,2,2017,33500,16999000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.3,2020,1000,25879000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.3,2020,1000,25879000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.3,2020,1000,25879000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.3,2020,1000,25879000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.3,2020,1000,25879000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,1.5,2020,1000,24109000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,1.5,2020,1000,24109000
MERCEDES BENZ, GLC Class,Semi-Auto,Gasoléo,2,2020,1000,39489000
MERCEDES BENZ, GLC Class,Semi-Auto,Gasoléo,2,2020,1000,37189000
MERCEDES BENZ, E Class,Semi-Auto,Gasolina,2,2020,1000,43649000
MERCEDES BENZ, GLE Class,Automático,Gasolina,5.5,2019,3574,71899000
MERCEDES BENZ, C Class,Automático,Gasolina,1.5,2019,6370,24799000
MERCEDES BENZ, A Class,Automático,Gasoléo,2,2019,1750,24399000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,3798,26499000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,5922,25999000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,3341,26599000
MERCEDES BENZ, B Class,Semi-Auto,Gasoléo,2,2020,1500,24419000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,1.5,2020,1000,25429000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,1.5,2020,1000,24409000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.3,2020,1000,25879000
MERCEDES BENZ, CLS Class,Semi-Auto,Gasoléo,2.9,2019,15674,42849000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,2,2017,19758,23649000
MERCEDES BENZ, B Class,Semi-Auto,Gasoléo,2,2019,8685,26999000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,13276,20549000
MERCEDES BENZ, CL Class,Semi-Auto,Gasoléo,2.2,2019,14168,25999000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,14354,20299000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,13158,25849000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2017,15617,22099000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2017,16977,22099000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.3,2019,10258,20499000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2018,40000,21999000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2.1,2016,26428,18799000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2.1,2018,20001,22699000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2017,23166,24399000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2.1,2017,31475,14899000
MERCEDES BENZ, CL Class,Semi-Auto,Gasoléo,2,2020,3000,29628000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,1.5,2020,1000,24729000
MERCEDES BENZ, CL Class,Semi-Auto,Gasoléo,2,2020,1000,28109000
MERCEDES BENZ, GLE Class,Semi-Auto,Gasolina,3,2020,1000,64359000
MERCEDES BENZ, A Class,Manual,Gasolina,1.3,2020,1000,22559000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,1.5,2020,1000,25429000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.3,2020,1000,25879000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2020,1000,39759000
MERCEDES BENZ, GLE Class,Semi-Auto,Gasolina,3,2020,1000,57049000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasolina,1.6,2019,11861,24299000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2020,1000,35409000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,4,2016,27416,36399000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2.1,2015,30000,15999000
MERCEDES BENZ, GLE Class,Semi-Auto,Gasoléo,2.9,2020,1000,57569000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,2,2016,40000,25599000
MERCEDES BENZ, GLE Class,Semi-Auto,Gasolina,5.5,2017,23000,52999000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,2,2019,1000,34099000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,2,2020,1000,33509000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,1.5,2018,5700,20298000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2.1,2016,23000,17799000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,2,2016,20115,18799000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2019,1000,24999000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,1000,29339000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2017,19097,19799000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2.1,2017,30577,19299000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,2,2017,8306,19199000
MERCEDES BENZ, A Class,Manual,Gasoléo,1.5,2016,18262,14099000
MERCEDES BENZ, A Class,Manual,Gasoléo,1.5,2017,16200,16299000
MERCEDES BENZ, SL CLASS,Manual,Gasolina,2,2017,11000,19999000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2.1,2015,29000,19099000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2017,47400,20599000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,2,2017,17500,25599000
MERCEDES BENZ, C Class,Automático,Gasolina,1.5,2019,386,27299000
MERCEDES BENZ, C Class,Automático,Gasoléo,1.6,2019,3817,27999000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,3,2018,5000,37999000
MERCEDES BENZ, GLS Class,Semi-Auto,Gasoléo,3,2020,2700,76469000
MERCEDES BENZ, GLE Class,Semi-Auto,Gasoléo,3,2016,52260,27499000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2015,38572,18499000
MERCEDES BENZ, SL CLASS,Semi-Auto,Gasolina,2,2017,16247,21499000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,1.5,2019,5424,24099000
MERCEDES BENZ, A Class,Manual,Gasolina,1.3,2019,1200,23399000
MERCEDES BENZ, GLS Class,Semi-Auto,Gasoléo,3,2017,44555,37999000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,4900,28388000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,1.5,2015,35153,11999000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.6,2019,2701,28999000
MERCEDES BENZ, CL Class,Semi-Auto,Gasolina,2,2019,4049,26399000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,1.6,2019,10803,27499000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,1758,26999000
MERCEDES BENZ, E Class,Semi-Auto,Gasolina,2,2019,4613,41099000
MERCEDES BENZ, SL CLASS,Semi-Auto,Gasolina,2,2019,1000,34639000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,2,2019,5915,30299000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.3,2019,1000,25079000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,1000,34649000
MERCEDES BENZ, GLE Class,Semi-Auto,Gasoléo,3,2019,838,55799000
MERCEDES BENZ, B Class,Semi-Auto,Gasolina,1.6,2018,13868,18999000
MERCEDES BENZ, A Class,Manual,Gasoléo,1.5,2017,24105,15799000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,4,2017,15000,48999000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2015,40346,18449000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,1.5,2016,24053,15799000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2.1,2018,31140,24099000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,2.1,2018,18855,17349000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2.1,2017,24000,20499000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.3,2020,1000,25879000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,1900,28699000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,4229,34199000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,2,2019,246,33699000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,3,2019,24,42699000
MERCEDES BENZ, GLE Class,Semi-Auto,Gasoléo,2.1,2015,12019,27649000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2018,22985,21899000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,2,2017,19758,23649000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2019,4155,26599000
MERCEDES BENZ, GLC Class,Semi-Auto,Gasolina,4,2019,473,76699000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,2,2019,1000,33599000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,3,2019,1000,45799000
MERCEDES BENZ, SL CLASS,Semi-Auto,Gasolina,4.7,2017,19200,39999000
MERCEDES BENZ, SL CLASS,Semi-Auto,Gasolina,3,2017,27000,35999000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,2.1,2017,15000,18199000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2015,44588,16299000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2017,25245,21199000
MERCEDES BENZ, A Class,Manual,Gasoléo,1.5,2016,29850,15199000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2018,7887,25999000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2018,9381,29199000
MERCEDES BENZ, B Class,Automático,Gasolina,1.3,2019,9000,22699000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,3,2019,8482,37899000
MERCEDES BENZ, E Class,Semi-Auto,Gasolina,2,2019,34000,28149000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,3,2019,5258,38499000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,3,2019,10476,40699000
MERCEDES BENZ, GLE Class,Semi-Auto,Gasolina,3,2019,9339,50599000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.3,2019,5126,21699000
MERCEDES BENZ, B Class,Semi-Auto,Gasolina,1.3,2019,12733,22199000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,5409,29699000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2.1,2016,26500,17699000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,13441,20499000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.3,2019,11655,20449000
MERCEDES BENZ, GLC Class,Semi-Auto,Gasoléo,2.1,2017,38070,25649000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2017,31871,20699000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,3,2017,16915,31349000
MERCEDES BENZ, A Class,Manual,Gasoléo,1.5,2017,18233,14499000
MERCEDES BENZ, B Class,Semi-Auto,Gasoléo,2,2019,8982,27199000
MERCEDES BENZ, A Class,Manual,Gasolina,1.3,2019,5499,22899000
MERCEDES BENZ, A Class,Manual,Gasolina,1.3,2019,1947,25199000
MERCEDES BENZ, CL Class,Manual,Gasoléo,2.1,2019,3696,19899000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,3335,24899000
MERCEDES BENZ, E Class,Semi-Auto,Gasolina,3,2019,8000,44499000
MERCEDES BENZ, CL Class,Semi-Auto,Gasolina,1.6,2019,2786,23299000
MERCEDES BENZ, B Class,Semi-Auto,Gasoléo,1.5,2019,4010,23799000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,1.5,2019,3854,21099000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,1.5,2019,3670,21099000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,2,2019,2563,23199000
MERCEDES BENZ, B Class,Semi-Auto,Gasoléo,1.5,2019,3475,23799000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.6,2019,2547,25699000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2.1,2015,35464,13649000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2.1,2015,27501,17089000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,3115,31599000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,1.5,2019,1557,21599000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,1327,27099000
MERCEDES BENZ, CL Class,Semi-Auto,Gasolina,2,2019,25,39099000
MERCEDES BENZ, E Class,Semi-Auto,Gasolina,4,2019,375,71199000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,1171,28599000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,1500,26999000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2018,17571,22299000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2018,22000,23499000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,13690,19899000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,10658,20249000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2019,6937,25449000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,10503,25349000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,3,2019,11035,37399000
MERCEDES BENZ, CLS Class,Semi-Auto,Gasoléo,2.9,2019,3426,45199000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2018,1539,30299000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2019,8200,29799000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,1.6,2018,5678,22399000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2019,11810,22949000
MERCEDES BENZ, B Class,Semi-Auto,Gasolina,1.3,2019,14430,21549000
MERCEDES BENZ, CL Class,Semi-Auto,Gasoléo,2.2,2019,11534,26299000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2019,14307,28049000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2019,10388,24749000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2.1,2017,23393,18399000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2018,9769,23099000
MERCEDES BENZ, B Class,Semi-Auto,Gasolina,1.3,2019,13676,22299000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2016,12021,21299000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2018,7073,27499000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,2,2018,5532,27449000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,6118,29749000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2018,3810,25499000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,14297,19799000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,2,2019,3964,30399000
MERCEDES BENZ, CL Class,Semi-Auto,Gasoléo,2.2,2019,8531,26599000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,1.5,2019,10391,19499000
MERCEDES BENZ, V Class,Semi-Auto,Gasoléo,2.2,2018,2748,36399000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasolina,2,2016,36298,25499000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2019,5631,32499000
MERCEDES BENZ, E Class,Semi-Auto,Gasolina,3,2019,175,44099000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,10576,29549000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,14088,20299000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,14681,20249000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,15016,25549000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,12353,25999000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,3,2019,13925,35049000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,12300,25599000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,12437,24899000
MERCEDES BENZ, GLC Class,Semi-Auto,Gasoléo,2.1,2019,11614,30049000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,2,2019,277,24599000
MERCEDES BENZ, V Class,Semi-Auto,Gasoléo,2.2,2019,1000,49589000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.3,2019,510,22999000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,2,2019,4122,22399000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.6,2017,6498,17699000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.6,2016,12500,14999000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.6,2017,11000,15299000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2019,2480,24539000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,1000,36539000
MERCEDES BENZ, C Class,Automático,Gasolina,1.5,2019,649,27999000
MERCEDES BENZ, A Class,Manual,Gasoléo,1.5,2017,33501,16349000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2016,29700,18199000
MERCEDES BENZ, SL CLASS,Automático,Gasolina,3,2016,23735,36599000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2.1,2013,96351,9489000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,1.6,2017,34270,16495000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,2,2015,42100,16689000
MERCEDES BENZ, GL Class,Semi-Auto,Gasoléo,3,2014,44921,29489000
MERCEDES BENZ, C Class,Automático,Gasoléo,2.1,2015,34955,17295000
MERCEDES BENZ, C Class,Automático,Gasoléo,2.1,2016,26160,22795000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2017,21756,20989000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.3,2019,6690,21499000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2.1,2017,41107,17599000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,2.1,2018,16321,17549000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2.1,2017,17274,18799000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,3,2018,413,34199000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2019,13359,23149000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,11473,25749000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.3,2019,3131,24099000
MERCEDES BENZ, B Class,Semi-Auto,Gasoléo,2,2019,2703,26799000
MERCEDES BENZ, A Class,Automático,Gasoléo,1.5,2019,440,24799000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,1000,31999000
MERCEDES BENZ, SL CLASS,Automático,Gasolina,3,2019,1000,52799000
MERCEDES BENZ, A Class,Manual,Gasolina,1.3,2019,296,23499000
MERCEDES BENZ, E Class,Semi-Auto,Gasolina,3,2019,3105,56399000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2019,1000,27359000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,1.5,2017,34000,14995000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2.1,2015,36166,14995000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2014,21086,17000000
MERCEDES BENZ, GLC Class,Semi-Auto,Gasoléo,2.1,2016,23941,24990000
MERCEDES BENZ, B Class,Semi-Auto,Gasoléo,1.5,2016,21996,12790000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,2.1,2015,20682,14000000
MERCEDES BENZ, CL Class,Automático,Gasoléo,2.1,2017,24610,19750000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2.1,2016,10000,23999000
MERCEDES BENZ, GLC Class,Semi-Auto,Gasoléo,2.1,2016,21000,25999000
MERCEDES BENZ, SL CLASS,Semi-Auto,Gasolina,2,2017,21750,18699000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,2,2017,12000,22999000
MERCEDES BENZ, GLS Class,Semi-Auto,Gasoléo,3,2019,6510,48249000
MERCEDES BENZ, GLE Class,Semi-Auto,Gasoléo,2.1,2017,52000,27599000
MERCEDES BENZ, B Class,Semi-Auto,Gasoléo,2,2019,4331,26199000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,2899,27399000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2019,2110,35299000
MERCEDES BENZ, S Class,Semi-Auto,Gasoléo,3,2019,2384,54399000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2019,15563,25299000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2018,14391,27999000
MERCEDES BENZ, B Class,Semi-Auto,Gasolina,1.3,2019,12832,22299000
MERCEDES BENZ, B Class,Semi-Auto,Gasolina,1.3,2019,10588,22699000
MERCEDES BENZ, B Class,Semi-Auto,Gasolina,1.3,2019,14700,22299000
MERCEDES BENZ, C Class,Automático,Gasolina,1.5,2019,3250,24199000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,2,2019,9000,28899000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,3,2019,11700,36699000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,2,2019,2729,26899000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,1941,34799000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2,2019,5382,31199000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.3,2019,11702,26199000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,1308,26899000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,3,2019,5047,46199000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2019,1152,35399000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,2,2017,14750,21499000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,1.5,2019,3031,24059000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2019,1481,24999000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2019,2198,24539000
MERCEDES BENZ, A Class,Semi-Auto,Gasoléo,1.5,2019,12193,22399000
MERCEDES BENZ, C Class,Automático,Gasolina,1.5,2018,8033,23399000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2017,22810,22299000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2019,4684,22299000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,1.5,2018,12321,19099000
MERCEDES BENZ, B Class,Semi-Auto,Gasolina,1.3,2019,15120,21499000
MERCEDES BENZ, A Class,Manual,Gasolina,1.3,2019,11605,19899000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,2,2018,11910,30949000
MERCEDES BENZ, GLE Class,Semi-Auto,Gasoléo,2.1,2016,9982,28299000
MERCEDES BENZ, C Class,Semi-Auto,Gasolina,2,2016,7366,18149000
MERCEDES BENZ, GLC Class,Semi-Auto,Gasoléo,2.1,2016,21782,26199000
MERCEDES BENZ, A Class,Manual,Gasoléo,2.1,2017,11373,14999000
MERCEDES BENZ, C Class,Semi-Auto,Gasoléo,2.1,2017,22260,19099000
MERCEDES BENZ, GLC Class,Semi-Auto,Gasoléo,2.1,2017,26844,24399000
MERCEDES BENZ, CLS Class,Semi-Auto,Gasoléo,2.1,2016,35825,19749000
MERCEDES BENZ, E Class,Semi-Auto,Gasoléo,2,2017,19328,23599000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2019,1270,25499000
MERCEDES BENZ, A Class,Semi-Auto,Gasolina,1.3,2019,3189,24349000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2019,3613,24539000
MERCEDES BENZ, GLA Class,Semi-Auto,Gasoléo,2.1,2016,28845,19799000
MERCEDES BENZ, B Class,Semi-Auto,Gasoléo,2,2019,3752,24899000
